element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref
K,10,62.409,0.003,62.410,0.011,90,1.12e+09,,297.4589,317.3250,2s2.2p5.(2P*<3/2>).3s,2[3/2]*,2,2s2.2p5.(2P*<3/2>).3p,2[5/2],2,,T6036,L7205
K,10,62.519,0.003,62.519,0.011,bl,2.47e+09,,301.2986,321.1300,2s2.2p5.(2P*<1/2>).3s,2[1/2]*,1,2s2.2p5.(2P*<1/2>).3p,2[3/2],2,,T6036,L7205
K,10,62.531,0.003,62.531,0.011,bl,1.26e+09,,300.3678,320.1954,2s2.2p5.(2P*<1/2>).3s,2[1/2]*,0,2s2.2p5.(2P*<1/2>).3p,2[3/2],1,,T6036,L7205
K,6,62.5410,0.0008,62.5410,0.0011,8,1.53e+09,,2.35295,22.17741,3s2.3p2,1D,2,3s.3p3,1D*,2,,T4909,L3633
K,10,62.602,0.003,62.601,0.011,290,2.68e+09,,297.4589,317.2644,2s2.2p5.(2P*<3/2>).3s,2[3/2]*,2,2s2.2p5.(2P*<3/2>).3p,2[5/2],3,,T6036,L7205
K,1,62.626,,62.6260,0.0016,a,,,0.00000000,19.7975,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,4P*,3/2,,,L3602
K,10,62.639,0.003,62.639,0.011,100,2.16e+09,,298.4120,318.2053,2s2.2p5.(2P*<3/2>).3s,2[3/2]*,1,2s2.2p5.(2P*<3/2>).3p,2[3/2],1,,T6036,L7205
K,1,62.748,,62.7482,0.0016,"a,d",,,0.00000000,19.7590,3p6.4s,2S,1/2,3p5.3d.(3P*).4s,4P*,1/2,,,L3602
K,7,62.9103,0.0010,62.9105,0.0022,2,,,44.9740,64.6821,3s.3p.3d,4P*,5/2,3p2.3d,4D,7/2,,,L11207
K,7,63.5106,0.0010,63.5106,0.0023,1,,,45.0766,64.5984,3s.3p.3d,4P*,3/2,3p2.3d,4D,5/2,,,L11207
K,8,63.5625,0.0010,63.536,0.023,8,5.88e+09,,51.953,71.467,3s.3d,1D,2,3p.3d,1F*,3,,T7942,L10522
K,9,63.6325,0.0005,63.6325,0.0007,5,2.87e+09,,0.00000,19.48441,2p6.3s,2S,1/2,2p6.3p,2P*,1/2,,T7942,L3851
K,5,63.8681,0.0008,63.8679,0.0012,150,1.54e+08,,4.92938,24.34197,3s2.3p3,2P*,1/2,3s2.3p2.(3P).3d,2P,1/2,,T7942,L3633
K,5,63.9994,0.0008,63.9996,0.0012,100,5.35e+07,,4.96931,24.34197,3s2.3p3,2P*,3/2,3s2.3p2.(3P).3d,2P,1/2,,T7942,L3633
K,11,64.474,0.010,64.45,0.15,5,1.98e+09,,328.93,348.17,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4D*,5/2,,T6437,L11908
K,5,64.4964,0.0008,64.4966,0.0012,100,2.92e+07,,4.92938,24.15275,3s2.3p3,2P*,1/2,3s2.3p2.(3P).3d,2P,3/2,,T7942,L3633
K,4,64.6181,0.0008,64.6181,0.0008,11,8.73e+08,,2.03136,21.21859,3s2.3p4,1D,2,3s.3p5,1P*,1,,T4943,L3633
K,5,64.6308,0.0008,64.6308,0.0012,150,9.60e+07,,4.96931,24.15275,3s2.3p3,2P*,3/2,3s2.3p2.(3P).3d,2P,3/2,,T7942,L3633
K,11,65.174,0.010,65.16,0.15,11*,1.96e+09,,331.22,350.25,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,2D*,5/2,,T6437,L11908
K,11,65.174,0.010,65.19,0.15,11*,2.12e+09,,338.20,357.22,2s2.2p4.(1D).3s,2D,5/2,2s2.2p4.(1D).3p,2F*,7/2,,T6437,L11908
K,1,65.323,,65.3232,0.0013,"a,w",,,0.00000000,18.9801,3p6.4s,2S,1/2,3p5.4s2,2P*,1/2,,,L3602
K,10,65.555,0.003,65.555,0.012,140,1.36e+09,,298.4120,317.3250,2s2.2p5.(2P*<3/2>).3s,2[3/2]*,1,2s2.2p5.(2P*<3/2>).3p,2[5/2],2,,T6036,L7205
K,10,65.619,0.003,65.611,0.012,100d,1.19e+09,,301.2986,320.1954,2s2.2p5.(2P*<1/2>).3s,2[1/2]*,1,2s2.2p5.(2P*<1/2>).3p,2[3/2],1,,T6036,L7205
K,7,65.8398,0.0008,65.8398,0.0019,5,5.75e+08,,0.00000,18.83120,3s2.3p,2P*,1/2,3s.3p2,2D,3/2,,T7942,L3633
K,1,66.222,,66.2217,0.0013,"a,w",,,0.00000000,18.7226,3p6.4s,2S,1/2,3p5.4s2,2P*,3/2,,,L3602
K,7,67.1512,0.0008,67.1513,0.0009,6,6.09e+08,,0.388601,18.85201,3s2.3p,2P*,3/2,3s.3p2,2D,5/2,,T7942,L3633
K,11,67.175,0.010,67.11,0.16,4,1.65e+09,,338.29,356.76,2s2.2p4.(1D).3s,2D,3/2,2s2.2p4.(1D).3p,2F*,5/2,,T6437,L11908
K,7,67.2269,0.0008,67.2271,0.0009,0,7.50e+07,,0.388601,18.83120,3s2.3p,2P*,3/2,3s.3p2,2D,3/2,,T7942,L3633
K,1,67.36,,67.35,0.03,6,,,1.60995784350,20.020,3p6.4p,2P*,1/2,3p5.(2P*).4s.4p.(3P*),4S,3/2,,,L11806
K,1,67.39,,67.37,0.03,23,,,1.6171130092,20.020,3p6.4p,2P*,3/2,3p5.(2P*).4s.4p.(3P*),4S,3/2,,,L11806
K,7,68.4584,0.0010,68.462,0.003,3,5.79e+08,,31.0936,49.2035,3s2.3d,2D,5/2,3s.3p.(3P*).3d,2F*,7/2,,T7942,L10660
K,7,68.4711,0.0010,68.4714,0.0021,4,8.89e+08,,18.85201,36.9594,3s.3p2,2D,5/2,3p3,2D*,5/2,,T7942,L10660
K,7,68.5376,0.0010,68.5382,0.0021,3,7.92e+08,,18.83120,36.9210,3s.3p2,2D,3/2,3p3,2D*,3/2,,T7942,L10660
K,5,68.6373,0.0008,68.6373,0.0013,150,2.92e+07,,2.97717,21.04084,3s2.3p3,2D*,3/2,3s.3p4,2D,5/2,,T7942,L3633
K,5,68.6968,0.0008,68.6969,0.0013,450,6.49e+08,,2.97717,21.02518,3s2.3p3,2D*,3/2,3s.3p4,2D,3/2,,T7942,L3633
K,5,68.7492,0.0008,68.7492,0.0013,450,6.20e+08,,3.00657,21.04084,3s2.3p3,2D*,5/2,3s.3p4,2D,5/2,,T7942,L3633
K,5,68.8091,0.0008,68.8090,0.0013,150,4.52e+07,,3.00657,21.02518,3s2.3p3,2D*,5/2,3s.3p4,2D,3/2,,T7942,L3633
K,7,69.0445,0.0010,69.040,0.003,2,,,45.4774,63.4356,3s.3p.3d,4D*,7/2,3p2.3d,4F,9/2,,,L11207
K,11,69.095,0.010,69.11,0.17,6,1.53e+09,,327.38,345.32,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4P*,5/2,,T6437,L11908
K,1,69.17,,69.12,0.03,2*,,,2.6702462,20.609,3p6.3d,2D,3/2,3p5.3d.(3F*).4s,4F*,3/2,,,L11806
K,1,69.17,,69.12,0.03,2*,,,2.6699600,20.609,3p6.3d,2D,5/2,3p5.3d.(3F*).4s,4F*,3/2,,,L11806
K,7,69.5198,0.0010,69.520,0.003,2,,,45.4603,63.2947,3s.3p.3d,4D*,5/2,3p2.3d,4F,7/2,,,L11207
K,7,69.5909,0.0010,69.588,0.003,2p,4.82e+08,,31.0784,48.8953,3s2.3d,2D,3/2,3s.3p.(3P*).3d,2F*,5/2,,T7942,L10660
K,7,69.8060,0.0010,69.806,0.003,1,,,45.4224,63.1836,3s.3p.3d,4D*,3/2,3p2.3d,4F,5/2,,,L11207
K,7,70.2351,0.0010,70.2368,0.0022,3,4.18e+08,,23.93943,41.5917,3s.3p2,2S,1/2,3p3,2P*,3/2,,T7942,L10660
K,3,70.884,0.002,,,20,,,,,,,,,,,,,L3496
K,6,71.0526,0.0008,71.0523,0.0014,7,2.21e+08,,0.00000,17.44970,3s2.3p2,3P,0,3s.3p3,3D*,1,,T4909,L3633
K,6,71.6016,0.0008,71.6010,0.0010,9,2.90e+08,,0.140415,17.45640,3s2.3p2,3P,1,3s.3p3,3D*,2,,T4909,L3633
K,6,71.6289,0.0008,71.6287,0.0010,5,1.20e+08,,0.140415,17.44970,3s2.3p2,3P,1,3s.3p3,3D*,1,,T4909,L3633
K,5,72.0440,0.0008,72.0440,0.0015,400,3.92e+08,,0.00000,17.20952,3s2.3p3,4S*,3/2,3s.3p4,4P,1/2,,T7942,L3633
K,1,72.10,,72.09,0.03,27*,,,2.6702462,19.868,3p6.3d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,,,L11806
K,1,72.10,,72.09,0.03,27*,,,2.6699600,19.868,3p6.3d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,,,L11806
K,8,72.1354,0.0010,72.15,0.03,6,1.80e+09,,45.668,62.853,3s.3d,3D,3,3p.3d,3F*,4,,T7942,L10522
K,6,72.4278,0.0008,72.4278,0.0015,10,3.27e+08,,0.36293,17.48124,3s2.3p2,3P,2,3s.3p3,3D*,3,,T4909,L3633
K,5,72.4441,0.0008,72.4441,0.0015,450,3.87e+08,,0.00000,17.11447,3s2.3p3,4S*,3/2,3s.3p4,4P,3/2,,T7942,L3633
K,6,72.5328,0.0008,72.5330,0.0015,4,5.02e+07,,0.36293,17.45640,3s2.3p2,3P,2,3s.3p3,3D*,2,,T4909,L3633
K,8,72.997,0.0010,73.00,0.03,5bl,1.50e+09,,45.652,62.635,3s.3d,3D,2,3p.3d,3F*,3,,T7942,L10522
K,8,73.066,0.0010,73.07,0.03,2,2.30e+08,,45.668,62.635,3s.3d,3D,3,3p.3d,3F*,3,,T7942,L10522
K,5,73.1869,0.0008,73.1869,0.0015,500,3.80e+08,,0.00000,16.94077,3s2.3p3,4S*,3/2,3s.3p4,4P,5/2,,T7942,L3633
K,4,73.7146,0.0008,73.7146,0.0015,10,1.23e+08,,0.00000,16.81949,3s2.3p4,3P,2,3s.3p5,3P*,1,,T4943,L3633
K,8,73.733,0.0010,73.73,0.03,4bl,1.33e+09,,45.642,62.458,3s.3d,3D,1,3p.3d,3F*,2,,T7942,L10522
K,8,73.771,0.0010,73.77,0.03,2,2.82e+08,,45.652,62.458,3s.3d,3D,2,3p.3d,3F*,2,,T7942,L10522
K,4,74.1941,0.0008,74.1943,0.0011,10,2.91e+08,,0.20726,16.91802,3s2.3p4,3P,1,3s.3p5,3P*,0,,T4943,L3633
K,4,74.5258,0.0008,74.5258,0.0016,12,2.19e+08,,0.00000,16.63642,3s2.3p4,3P,2,3s.3p5,3P*,2,,T4943,L3633
K,4,74.6342,0.0008,74.6343,0.0011,9,7.18e+07,,0.20726,16.81949,3s2.3p4,3P,1,3s.3p5,3P*,1,,T4943,L3633
K,4,74.9979,0.0008,74.9979,0.0016,10,9.88e+07,,0.28779,16.81949,3s2.3p4,3P,0,3s.3p5,3P*,1,,T4943,L3633
K,1,75.29,,75.27,0.04,4*,,,3.3969373,19.868,3p6.4d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,1,75.29,,75.27,0.04,4*,,,3.3968046,19.868,3p6.4d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,4,75.4187,0.0008,75.4186,0.0012,1,,,4.77913,21.21859,3s2.3p4,1S,0,3s.3p5,1P*,1,,,L3633
K,4,75.4658,0.0008,75.4659,0.0012,10,7.26e+07,,0.20726,16.63642,3s2.3p4,3P,1,3s.3p5,3P*,2,,T4943,L3633
K,3,76.531,0.002,,,20,,,,,,,,,,,,,L3496
K,3,76.564,0.002,76.5638,0.0025,30,3.23e+08,,0.0000,16.1936,3s2.3p5,2P*,3/2,3s.3p6,2S,1/2,,T7399,L3496
K,1,76.90,,76.89,0.04,1*,,,3.7425557,19.868,3p6.5d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,1,76.90,,76.89,0.04,1*,,,3.7424933,19.868,3p6.5d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,5,77.0289,0.0008,77.0289,0.0017,200,5.86e+07,,4.92938,21.02518,3s2.3p3,2P*,1/2,3s.3p4,2D,3/2,,T7942,L3633
K,5,77.1454,0.0008,77.1453,0.0017,250,8.39e+07,,4.96931,21.04084,3s2.3p3,2P*,3/2,3s.3p4,2D,5/2,,T7942,L3633
K,7,77.5676,0.0010,77.566,0.003,2,7.06e+08,,25.60310,41.5874,3s.3p2,2P,1/2,3p3,2P*,1/2,,T7942,L10660
K,1,77.82,,77.79,0.04,1*,,,3.9298237,19.868,3p6.6d,2D,3/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,1,77.82,,77.79,0.04,1*,,,3.9297908,19.868,3p6.6d,2D,5/2,3p5.3d.(3P*).4s,4P*,5/2,,,L6105
K,3,77.853,0.002,77.8546,0.0018,35,1.61e+08,,0.268475,16.1936,3s2.3p5,2P*,1/2,3s.3p6,2S,1/2,,T7399,L3496
K,7,78.7251,0.0010,78.723,0.003,2,7.36e+08,,25.84234,41.5917,3s.3p2,2P,3/2,3p3,2P*,3/2,,T7942,L10660
K,3,87.231,0.002,,,20,,,,,,,,,,,,,L3496
K,3,87.386,0.002,,,10,,,,,,,,,,,,,L3496
K,3,87.404,0.002,,,15,,,,,,,,,,,,,L3496
K,8,92.7170,0.0010,92.78,0.05,8,5.75e+08,,23.872,37.235,3s.3p,1P*,1,3p2,1D,2,,T7942,L10522
K,2,124.7036,0.0010,124.7040,0.0008,5,6.88e+05,,20.147767,30.09005,3p5.4s,3P*,2,3p5.(2P*<3/2>).6f,2[3/2],1,,T8304,L12188
K,2,125.8385,0.0010,125.8367,0.0005,2,8.68e+07,,20.238213,30.09100,3p5.4s,3P*,1,3p5.(2P*<3/2>).6f,2[3/2],2,,T8304,L12188
K,2,126.1664,0.0010,126.1662,0.0008,2,2.08e+08,,20.262998,30.09005,3p5.3d,3P*,0,3p5.(2P*<3/2>).6f,2[3/2],1,,T8304,L12188
K,9,,,127.22,0.07,,1.8e+09,C,94.013,103.759,2p6.4p,2P*,1/2,2p6.4d,2D,3/2,,"T1619interp,LS",
K,2,127.8623,0.0010,127.8637,0.0005,5,3.11e+08,,20.394409,30.09100,3p5.3d,3P*,1,3p5.(2P*<3/2>).6f,2[3/2],2,,T8304,L12188
K,2,128.4628,0.0010,128.4632,0.0005,8,5.46e+08,,20.448453,30.09979,3p5.3d,3P*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188
K,2,128.5786,0.0010,128.5803,0.0005,2,1.41e+08,,20.448453,30.09100,3p5.3d,3P*,2,3p5.(2P*<3/2>).6f,2[3/2],2,,T8304,L12188
K,9,,,129.34,0.07,,2.0e+09,C,94.189,103.775,2p6.4p,2P*,3/2,2p6.4d,2D,5/2,,"T1619interp,LS",
K,9,,,129.56,0.07,,3.5e+08,D,94.189,103.759,2p6.4p,2P*,3/2,2p6.4d,2D,3/2,,"T1619interp,LS",
K,2,129.8693,0.0010,129.8691,0.0005,8,2.05e+06,,20.147767,29.69462,3p5.4s,3P*,2,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188
K,2,133.8358,0.0010,133.8371,0.0011,2,8.85e+06,,20.147767,29.41158,3p5.4s,3P*,2,3p5.(2P*<3/2>).5f,2[3/2],2,,T8304,L12188
K,2,134.0909,0.0010,134.0925,0.0006,5,7.43e+06,,20.448453,29.69462,3p5.3d,3P*,2,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188
K,2,134.1233,0.0010,134.1223,0.0007,15,1.04e+08,,20.448453,29.69257,3p5.3d,3P*,2,3p5.(2P*<1/2>).5f,2[5/2],3,,T8304,L12188
K,2,134.9075,0.0010,134.9082,0.0004,15,1.02e+07,,20.238213,29.428480,3p5.4s,3P*,1,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188
K,2,135.1844,0.0010,135.1854,0.0006,10,2.76e+07,,20.238213,29.40963,3p5.4s,3P*,1,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188
K,2,135.5513,0.0010,135.5517,0.0006,20,8.08e+07,,20.262998,29.40963,3p5.3d,3P*,0,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188
K,2,137.4990,0.0010,137.4979,0.0012,25,8.35e+07,,20.394409,29.41158,3p5.3d,3P*,1,3p5.(2P*<3/2>).5f,2[3/2],2,,T8304,L12188
K,2,137.5243,0.0010,137.5276,0.0006,40,4.32e+07,,20.394409,29.40963,3p5.3d,3P*,1,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188
K,2,137.5903,0.0010,137.5904,0.0010,20,1.63e+09,,21.083414,30.09452,3p5.3d,3F*,4,3p5.(2P*<3/2>).6f,2[9/2],5,,T8304,L12188
K,2,138.1009,0.0010,138.1004,0.0004,20,1.86e+08,,20.448453,29.426286,3p5.3d,3P*,2,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188
K,2,138.7732,0.0010,138.7746,0.0007,5,6.19e+06,,20.475420,29.40963,3p5.4s,3P*,0,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188
K,2,138.9285,0.0010,138.9275,0.0008,8bl*,1.27e+08,,21.180357,30.10474,3p5.3d,3F*,3,3p5.(2P*<3/2>).6f,2[7/2],4,,T8304,L12188
K,2,138.9285,0.0010,138.9284,0.0010,8bl*,1.28e+08,,21.180357,30.10468,3p5.3d,3F*,3,3p5.(2P*<3/2>).6f,2[7/2],3,,T8304,L12188
K,2,138.9970,0.0010,138.9976,0.0006,1,9.32e+06,,21.180357,30.10024,3p5.3d,3F*,3,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188
K,2,139.0803,0.0010,139.0799,0.0006,10,6.59e+08,,21.180357,30.09496,3p5.3d,3F*,3,3p5.(2P*<3/2>).6f,2[9/2],4,,T8304,L12188
K,2,140.3544,0.0010,140.3536,0.0006,1,3.49e+06,,21.266092,30.09979,3p5.3d,3F*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188
K,2,145.6525,0.0010,145.6524,0.0011,15,2.52e+08,,21.180357,29.69269,3p5.3d,3F*,3,3p5.(2P*<1/2>).5f,2[7/2],4,,T8304,L12188
K,2,147.1388,0.0010,147.1393,0.0007,25,4.32e+08,,21.266092,29.69241,3p5.3d,3F*,2,3p5.(2P*<1/2>).5f,2[7/2],3,,T8304,L12188
K,2,148.4555,0.0010,148.4576,0.0005,25,3.84e+06,,21.083414,29.434903,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188
K,2,148.6113,0.0010,148.6109,0.0005,3,6.81e+06,,21.083414,29.426286,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188
K,2,148.7609,0.0010,148.7608,0.0011,40,1.15e+09,,21.083414,29.41788,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[9/2],5,,T8304,L12188
K,2,149.2040,0.0010,149.2043,0.0005,15,2.81e+06,,20.147767,28.457461,3p5.4s,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188
K,2,149.2450,0.0010,149.2442,0.0003,15,3.98e+07,,20.147767,28.455241,3p5.4s,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188
K,2,150.3177,0.0010,150.3181,0.0005,5,7.25e+06,,21.180357,29.428480,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188
K,2,150.3581,0.0010,150.3581,0.0005,6,2.27e+07,,21.180357,29.426286,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188
K,2,150.5024,0.0010,150.5022,0.0005,10,5.40e+08,,21.180357,29.418388,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[9/2],4,,T8304,L12188
K,2,150.8465,0.0010,150.8462,0.0005,10,2.92e+07,,20.238213,28.457461,3p5.4s,3P*,1,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188
K,2,151.7777,0.0010,151.7775,0.0005,15,2.41e+08,,21.266092,29.434903,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188
K,2,151.8974,0.0010,151.8970,0.0005,6,4.31e+07,,21.266092,29.428480,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188
K,2,151.9379,0.0010,151.9378,0.0005,3,2.63e+06,,21.266092,29.426286,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188
K,2,152.2492,0.0010,152.2485,0.0007,7,2.33e+06,,21.266092,29.40963,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188
K,2,153.7685,0.0010,153.7683,0.0005,15,8.17e+07,,20.394409,28.457461,3p5.3d,3P*,1,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188
K,2,154.8479,0.0010,154.8489,0.0003,50,5.00e+08,,20.448453,28.455241,3p5.3d,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188
K,2,157.0629,0.0010,157.0628,0.0006,40,2.96e+08,,20.262998,28.156923,3p5.3d,3P*,0,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188
K,2,157.6698,0.0010,157.6650,0.0008,5bl*,7.11e+07,,22.236467,30.10024,3p5.3d,1D*,2,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188
K,2,157.6698,0.0010,157.6740,0.0008,5bl*,3.49e+06,,22.236467,30.09979,3p5.3d,1D*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188
K,2,157.6898,0.0010,157.6907,0.0010,10,6.31e+08,,22.242244,30.10474,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[7/2],4,,T8304,L12188
K,2,157.7804,0.0010,157.7810,0.0008,1bl*,1.15e+06,,22.242244,30.10024,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188
K,2,157.7804,0.0010,157.7899,0.0008,1bl*,1.21e+06,,22.242244,30.09979,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188
K,2,157.8869,0.0010,157.8871,0.0008,6,1.63e+08,,22.242244,30.09496,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[9/2],4,,T8304,L12188
K,2,159.0453,0.0010,159.0452,0.0004,15,1.00e+08,,20.394409,28.189940,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188
K,2,159.6643,0.0010,159.6648,0.0004,40,4.04e+08,,20.394409,28.159688,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188
K,2,159.7217,0.0010,159.7217,0.0006,65,2.10e+08,,20.394409,28.156923,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188
K,2,160.1544,0.0010,160.1555,0.0004,7,4.31e+07,,20.448453,28.189940,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188
K,2,160.2137,0.0010,160.2153,0.0006,75,8.69e+08,,20.448453,28.187051,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188
K,2,160.3115,0.0010,160.3116,0.0008,5,2.06e+08,,22.365844,30.09979,3p5.3d,3D*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188
K,2,160.4468,0.0010,160.4469,0.0008,7,1.63e+08,,22.372812,30.10024,3p5.3d,3D*,1,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188
K,2,160.4948,0.0010,160.4941,0.0008,2,4.82e+07,,22.365844,30.09100,3p5.3d,3D*,2,3p5.(2P*<3/2>).6f,2[3/2],2,,T8304,L12188
K,2,160.7833,0.0010,160.7839,0.0004,20,1.95e+08,,20.448453,28.159688,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188
K,2,160.8399,0.0010,160.8415,0.0006,15,1.95e+07,,20.448453,28.156923,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188
K,2,160.9959,0.0010,160.9956,0.0008,5,1.80e+08,,22.393865,30.09496,3p5.3d,1F*,3,3p5.(2P*<3/2>).6f,2[9/2],4,,T8304,L12188
K,9,,,164.50,0.09,,6.3e+08,C,86.6517,94.189,2p6.4s,2S,1/2,2p6.4p,2P*,3/2,,"T1619interp,LS",
K,2,166.2895,0.0010,166.2892,0.0009,12,4.34e+08,,22.236467,29.69241,3p5.3d,1D*,2,3p5.(2P*<1/2>).5f,2[7/2],3,,T8304,L12188
K,9,,,168.44,0.09,,5.9e+08,C,86.6517,94.013,2p6.4s,2S,1/2,2p6.4p,2P*,1/2,,"T1619interp,LS",
K,2,169.1754,0.0010,169.1744,0.0009,0,5.68e+07,,22.365844,29.69462,3p5.3d,3D*,2,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188
K,2,169.2213,0.0010,169.2219,0.0012,15,7.66e+08,,22.365844,29.69257,3p5.3d,3D*,2,3p5.(2P*<1/2>).5f,2[5/2],3,,T8304,L12188
K,2,169.3352,0.0010,169.3354,0.0009,20,4.26e+08,,22.372812,29.69462,3p5.3d,3D*,1,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188
K,2,170.4607,0.0010,170.4600,0.0009,75,6.94e+08,,21.180357,28.45387,3p5.3d,3F*,3,3p5.(2P*<1/2>).4f,2[7/2],4,,T8304,L12188
K,2,172.2374,0.0010,172.2377,0.0007,15,7.83e+08,,22.236467,29.434903,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188
K,2,172.3800,0.0010,172.3799,0.0012,8,1.36e+09,,22.242244,29.43474,3p5.3d,3D*,3,3p5.(2P*<3/2>).5f,2[7/2],4,,T8304,L12188
K,2,172.3912,0.0010,172.3915,0.0007,10,1.66e+08,,22.236467,29.428480,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188
K,2,172.4070,0.0010,172.4070,0.0007,8,7.17e+07,,21.266092,28.457461,3p5.3d,3F*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188
K,2,172.4439,0.0010,172.4441,0.0007,10,8.00e+06,,22.236467,29.426286,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188
K,2,172.4602,0.0010,172.4602,0.0004,6,4.01e+06,,21.266092,28.455241,3p5.3d,3F*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188
K,2,172.7722,0.0010,172.7727,0.0007,10,4.29e+08,,22.242244,29.418388,3p5.3d,3D*,3,3p5.(2P*<3/2>).5f,2[9/2],4,,T8304,L12188
K,2,174.1002,0.0010,174.0999,0.0004,50,3.23e+08,,21.083414,28.204855,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[7/2],4,,T8304,L12188
K,2,174.8832,0.0010,174.8820,0.0007,15,7.04e+07,,21.083414,28.173004,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[9/2],4,,T8304,L12188
K,2,174.8962,0.0010,174.8961,0.0013,70,2.92e+09,,21.083414,28.17243,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[9/2],5,,T8304,L12188
K,2,175.3902,0.0010,175.3900,0.0007,4,7.19e+05,,22.365844,29.434903,3p5.3d,3D*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188
